CODIGO_CATEGORIA|NOMBRE_CATEGORIA|CODIGO_AGRUPACION|NOMBRE_AGRUPACION|CODIGO_LISTA|NOMBRE_LISTA
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|02-503|FRENTE DE TODOS|001002105000000.02-503.A.001002105000000.02-503|CELESTE Y BLANCA - 2
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|02-816|PARTIDO DIGNIDAD POPULAR|001002105000000.02-816.1A.001002105000000.02-816|POR LA VIDA
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|135|JUNTOS POR EL CAMBIO|001002105000000.135.1A.001002105000000.135|AMARILLO
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002105000000.133.A.001002105000000.133|UNIDAD
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|137|CONSENSO FEDERAL|001002105000000.137.A.001002105000000.137|HAY CONSENSO
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|137|CONSENSO FEDERAL|001002105000000.137.B.001002105000000.137|CONSENSO FEDERAL 2030
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|137|CONSENSO FEDERAL|001002105000000.137.C.001002105000000.137|GENTE PROGRESISTA
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|79|PARTIDO RENOVADOR FEDERAL|001002105000000.79.A.001002105000000.79|SOMOS RENOVADORES
001002105000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Fernando|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002105000000.02-276.1A.001002105000000.02-276|UNIDAD DE LA IZQUIERDA
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|02-503|FRENTE DE TODOS|001002106000000.02-503.C.001002106000000.02-503|CELESTE Y BLANCA - 6
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|02-503|FRENTE DE TODOS|001002106000000.02-503.B.001002106000000.02-503|CELESTE Y BLANCA - 4
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|02-816|PARTIDO DIGNIDAD POPULAR|001002106000000.02-816.1A.001002106000000.02-816|POR LA VIDA
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|135|JUNTOS POR EL CAMBIO|001002106000000.135.1A.001002106000000.135|AMARILLO
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|02-870|ADN SAN ISIDRO|001002106000000.02-870.A.001002106000000.02-870|SOY VECINO
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002106000000.133.A.001002106000000.133|UNIDAD
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|137|CONSENSO FEDERAL|001002106000000.137.A.001002106000000.137|HAY CONSENSO
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002106000000.02-276.1A.001002106000000.02-276|UNIDAD DE LA IZQUIERDA
001002106000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Isidro|02-1912|CONCOVACIÓN CÍVICA CAMBIA SAN ISIDRO|001002106000000.02-1912.A.001002106000000.02-1912|CONCOVACIÓN CÍVICA PODER ELEGIR
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|02-503|FRENTE DE TODOS|001002107000000.02-503.A.001002107000000.02-503|CELESTE Y BLANCA - 2
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|135|JUNTOS POR EL CAMBIO|001002107000000.135.1A.001002107000000.135|AMARILLO
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|02-1911|FRENTE NOS|001002107000000.02-1911.A.001002107000000.02-1911|LINEA ÚNICA
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002107000000.133.A.001002107000000.133|UNIDAD
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|137|CONSENSO FEDERAL|001002107000000.137.B.001002107000000.137|HAY ALTERNATIVA
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|137|CONSENSO FEDERAL|001002107000000.137.A.001002107000000.137|HAY CONSENSO
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002107000000.02-276.1A.001002107000000.02-276|UNIDAD DE LA IZQUIERDA
001002107000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Nicolas|02-309|MOVIMIENTO ORGANIZACION DEMOCRATICA|001002107000000.02-309.A.001002107000000.02-309|AZUL Y BLANCO
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|02-503|FRENTE DE TODOS|001002108000000.02-503.D.001002108000000.02-503|CELESTE Y BLANCA - 10
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|02-503|FRENTE DE TODOS|001002108000000.02-503.B.001002108000000.02-503|CELESTE Y BLANCA - 6
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|02-503|FRENTE DE TODOS|001002108000000.02-503.C.001002108000000.02-503|CELESTE Y BLANCA - 8
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|02-503|FRENTE DE TODOS|001002108000000.02-503.A.001002108000000.02-503|CELESTE Y BLANCA - 4
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|02-816|PARTIDO DIGNIDAD POPULAR|001002108000000.02-816.1A.001002108000000.02-816|POR LA VIDA
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|02-816|PARTIDO DIGNIDAD POPULAR|001002108000000.02-816.3C.001002108000000.02-816|ACCIÓN VECINAL
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|02-816|PARTIDO DIGNIDAD POPULAR|001002108000000.02-816.2B.001002108000000.02-816|LIBERACION NACIONAL
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|135|JUNTOS POR EL CAMBIO|001002108000000.135.1A.001002108000000.135|AMARILLO
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002108000000.133.A.001002108000000.133|UNIDAD
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|137|CONSENSO FEDERAL|001002108000000.137.B.001002108000000.137|HAY ALTERNATIVA
001002108000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Pedro|137|CONSENSO FEDERAL|001002108000000.137.A.001002108000000.137|HAY CONSENSO
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|02-503|FRENTE DE TODOS|001002109000000.02-503.E.001002109000000.02-503|CELESTE Y BLANCA - 8
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|02-503|FRENTE DE TODOS|001002109000000.02-503.B.001002109000000.02-503|CELESTE Y BLANCA - 2
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|02-503|FRENTE DE TODOS|001002109000000.02-503.C.001002109000000.02-503|CELESTE Y BLANCA - 4
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|02-503|FRENTE DE TODOS|001002109000000.02-503.D.001002109000000.02-503|CELESTE Y BLANCA - 6
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|135|JUNTOS POR EL CAMBIO|001002109000000.135.B.001002109000000.135|AMARILLO
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|02-244|PARTIDO LEALTAD Y DIGNIDAD DE LA PROVINCIA DE BUENOS AIRES|001002109000000.02-244.A.001002109000000.02-244|LEALTAD
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002109000000.133.A.001002109000000.133|UNIDAD
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|137|CONSENSO FEDERAL|001002109000000.137.C.001002109000000.137|GENTE PROGRESISTA
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|137|CONSENSO FEDERAL|001002109000000.137.A.001002109000000.137|HAY CONSENSO
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|79|PARTIDO RENOVADOR FEDERAL|001002109000000.79.A.001002109000000.79|SOMOS RENOVADORES
001002109000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido San Vicente|02-309|MOVIMIENTO ORGANIZACION DEMOCRATICA|001002109000000.02-309.B.001002109000000.02-309|AZUL Y BLANCO
001002110000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Suipacha|02-503|FRENTE DE TODOS|001002110000000.02-503.D.001002110000000.02-503|CELESTE Y BLANCA - 8
001002110000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Suipacha|02-503|FRENTE DE TODOS|001002110000000.02-503.C.001002110000000.02-503|CELESTE Y BLANCA - 6
001002110000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Suipacha|02-503|FRENTE DE TODOS|001002110000000.02-503.B.001002110000000.02-503|CELESTE Y BLANCA - 4
001002110000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Suipacha|135|JUNTOS POR EL CAMBIO|001002110000000.135.1A.001002110000000.135|AMARILLO
001002110000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Suipacha|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002110000000.133.A.001002110000000.133|UNIDAD
001002110000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Suipacha|137|CONSENSO FEDERAL|001002110000000.137.A.001002110000000.137|HAY CONSENSO
001002111000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tandil|02-503|FRENTE DE TODOS|001002111000000.02-503.A.001002111000000.02-503|CELESTE Y BLANCA - 2
001002111000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tandil|02-816|PARTIDO DIGNIDAD POPULAR|001002111000000.02-816.1A.001002111000000.02-816|POR LA VIDA
001002111000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tandil|135|JUNTOS POR EL CAMBIO|001002111000000.135.3A.001002111000000.135|ROJO
001002111000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tandil|135|JUNTOS POR EL CAMBIO|001002111000000.135.1A.001002111000000.135|AMARILLO
001002111000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tandil|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002111000000.133.A.001002111000000.133|UNIDAD
001002111000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tandil|137|CONSENSO FEDERAL|001002111000000.137.A.001002111000000.137|HAY CONSENSO
001002111000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tandil|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002111000000.02-276.1A.001002111000000.02-276|UNIDAD DE LA IZQUIERDA
001002112000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tapalque|02-503|FRENTE DE TODOS|001002112000000.02-503.A.001002112000000.02-503|CELESTE Y BLANCA - 2
001002112000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tapalque|135|JUNTOS POR EL CAMBIO|001002112000000.135.1A.001002112000000.135|AMARILLO
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|02-503|FRENTE DE TODOS|001002113000000.02-503.A.001002113000000.02-503|CELESTE Y BLANCA - 2
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|02-816|PARTIDO DIGNIDAD POPULAR|001002113000000.02-816.2B.001002113000000.02-816|LIBERACION NACIONAL
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|02-816|PARTIDO DIGNIDAD POPULAR|001002113000000.02-816.1A.001002113000000.02-816|POR LA VIDA
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|135|JUNTOS POR EL CAMBIO|001002113000000.135.1A.001002113000000.135|AMARILLO
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|02-207|PARTIDO HUMANISTA|001002113000000.02-207.A.001002113000000.02-207|NARANJA
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|02-1911|FRENTE NOS|001002113000000.02-1911.A.001002113000000.02-1911|LINEA ÚNICA
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002113000000.133.A.001002113000000.133|UNIDAD
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|137|CONSENSO FEDERAL|001002113000000.137.A.001002113000000.137|HAY CONSENSO
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|137|CONSENSO FEDERAL|001002113000000.137.B.001002113000000.137|HAY ALTERNATIVA
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002113000000.02-276.1A.001002113000000.02-276|UNIDAD DE LA IZQUIERDA
001002113000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tigre|02-309|MOVIMIENTO ORGANIZACION DEMOCRATICA|001002113000000.02-309.A.001002113000000.02-309|AZUL Y BLANCO
001002114000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tornquist|02-503|FRENTE DE TODOS|001002114000000.02-503.A.001002114000000.02-503|CELESTE Y BLANCA - 2
001002114000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tornquist|135|JUNTOS POR EL CAMBIO|001002114000000.135.1A.001002114000000.135|AMARILLO
001002115000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Trenque Lauquen|02-503|FRENTE DE TODOS|001002115000000.02-503.A.001002115000000.02-503|CELESTE Y BLANCA - 4
001002115000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Trenque Lauquen|02-503|FRENTE DE TODOS|001002115000000.02-503.C.001002115000000.02-503|CELESTE Y BLANCA - 8
001002115000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Trenque Lauquen|02-503|FRENTE DE TODOS|001002115000000.02-503.B.001002115000000.02-503|CELESTE Y BLANCA - 6
001002115000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Trenque Lauquen|135|JUNTOS POR EL CAMBIO|001002115000000.135.1A.001002115000000.135|AMARILLO
001002116000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tordillo|02-503|FRENTE DE TODOS|001002116000000.02-503.A.001002116000000.02-503|CELESTE Y BLANCA - 2
001002116000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tordillo|135|JUNTOS POR EL CAMBIO|001002116000000.135.1A.001002116000000.135|AMARILLO
001002117000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres Arroyos|02-503|FRENTE DE TODOS|001002117000000.02-503.A.001002117000000.02-503|CELESTE Y BLANCA - 2
001002117000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres Arroyos|02-503|FRENTE DE TODOS|001002117000000.02-503.B.001002117000000.02-503|CELESTE Y BLANCA - 6
001002117000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres Arroyos|135|JUNTOS POR EL CAMBIO|001002117000000.135.1A.001002117000000.135|AMARILLO
001002117000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres Arroyos|02-194|MOVIMIENTO VECINAL DE TRES ARROYOS-MV|001002117000000.02-194.A.001002117000000.02-194|ACCION COMUNAL
001002117000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres Arroyos|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002117000000.133.A.001002117000000.133|UNIDAD
001002117000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres Arroyos|137|CONSENSO FEDERAL|001002117000000.137.A.001002117000000.137|HAY CONSENSO
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-503|FRENTE DE TODOS|001002118000000.02-503.A.001002118000000.02-503|CELESTE Y BLANCA - 2
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-503|FRENTE DE TODOS|001002118000000.02-503.B.001002118000000.02-503|CELESTE Y BLANCA - 4
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-503|FRENTE DE TODOS|001002118000000.02-503.C.001002118000000.02-503|CELESTE Y BLANCA - 6
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-503|FRENTE DE TODOS|001002118000000.02-503.E.001002118000000.02-503|CELESTE Y BLANCA - 10
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-503|FRENTE DE TODOS|001002118000000.02-503.D.001002118000000.02-503|CELESTE Y BLANCA - 8
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-816|PARTIDO DIGNIDAD POPULAR|001002118000000.02-816.1A.001002118000000.02-816|POR LA VIDA
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-816|PARTIDO DIGNIDAD POPULAR|001002118000000.02-816.3C.001002118000000.02-816|ACCIÓN VECINAL
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|135|JUNTOS POR EL CAMBIO|001002118000000.135.1A.001002118000000.135|AMARILLO
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-1911|FRENTE NOS|001002118000000.02-1911.B.001002118000000.02-1911|ALTERNATIVA
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-1911|FRENTE NOS|001002118000000.02-1911.A.001002118000000.02-1911|LINEA ÚNICA
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002118000000.133.A.001002118000000.133|UNIDAD
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|137|CONSENSO FEDERAL|001002118000000.137.B.001002118000000.137|HAY ALTERNATIVA
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|137|CONSENSO FEDERAL|001002118000000.137.A.001002118000000.137|HAY CONSENSO
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002118000000.02-276.1A.001002118000000.02-276|UNIDAD DE LA IZQUIERDA
001002118000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Tres de Febrero|02-309|MOVIMIENTO ORGANIZACION DEMOCRATICA|001002118000000.02-309.A.001002118000000.02-309|AZUL Y BLANCO
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|02-503|FRENTE DE TODOS|001002119000000.02-503.A.001002119000000.02-503|CELESTE Y BLANCA - 2
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|02-816|PARTIDO DIGNIDAD POPULAR|001002119000000.02-816.1A.001002119000000.02-816|POR LA VIDA
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|135|JUNTOS POR EL CAMBIO|001002119000000.135.1A.001002119000000.135|AMARILLO
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|02-873|A TODA COSTA|001002119000000.02-873.A.001002119000000.02-873|TRABAJO, SALUD Y EDUCACION
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002119000000.133.A.001002119000000.133|UNIDAD
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|137|CONSENSO FEDERAL|001002119000000.137.A.001002119000000.137|HAY CONSENSO
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|137|CONSENSO FEDERAL|001002119000000.137.B.001002119000000.137|CONSENSO FEDERAL 2030
001002119000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido La Costa|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002119000000.02-276.1A.001002119000000.02-276|UNIDAD DE LA IZQUIERDA
001002120000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido de Monte Hermoso|02-503|FRENTE DE TODOS|001002120000000.02-503.A.001002120000000.02-503|CELESTE Y BLANCA - 2
001002120000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido de Monte Hermoso|135|JUNTOS POR EL CAMBIO|001002120000000.135.1A.001002120000000.135|AMARILLO
001002120000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido de Monte Hermoso|137|CONSENSO FEDERAL|001002120000000.137.A.001002120000000.137|HAY CONSENSO
001002121000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido 25 de Mayo|02-503|FRENTE DE TODOS|001002121000000.02-503.A.001002121000000.02-503|CELESTE Y BLANCA - 2
001002121000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido 25 de Mayo|135|JUNTOS POR EL CAMBIO|001002121000000.135.4A.001002121000000.135|FUCCIA
001002121000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido 25 de Mayo|135|JUNTOS POR EL CAMBIO|001002121000000.135.1A.001002121000000.135|AMARILLO
001002121000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido 25 de Mayo|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002121000000.133.A.001002121000000.133|UNIDAD
001002121000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido 25 de Mayo|137|CONSENSO FEDERAL|001002121000000.137.A.001002121000000.137|HAY CONSENSO
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|02-503|FRENTE DE TODOS|001002122000000.02-503.B.001002122000000.02-503|CELESTE Y BLANCA - 4
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|02-816|PARTIDO DIGNIDAD POPULAR|001002122000000.02-816.1A.001002122000000.02-816|POR LA VIDA
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|135|JUNTOS POR EL CAMBIO|001002122000000.135.1A.001002122000000.135|AMARILLO
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|02-207|PARTIDO HUMANISTA|001002122000000.02-207.A.001002122000000.02-207|NARANJA
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|02-1911|FRENTE NOS|001002122000000.02-1911.A.001002122000000.02-1911|LINEA ÚNICA
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002122000000.133.A.001002122000000.133|UNIDAD
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|137|CONSENSO FEDERAL|001002122000000.137.B.001002122000000.137|SOCIALISTAS
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|137|CONSENSO FEDERAL|001002122000000.137.C.001002122000000.137|GENTE PROGRESISTA
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|137|CONSENSO FEDERAL|001002122000000.137.A.001002122000000.137|HAY CONSENSO
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|79|PARTIDO RENOVADOR FEDERAL|001002122000000.79.A.001002122000000.79|SOMOS RENOVADORES
001002122000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Vicente Lopez|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002122000000.02-276.1A.001002122000000.02-276|UNIDAD DE LA IZQUIERDA
001002123000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villa Gesell|02-503|FRENTE DE TODOS|001002123000000.02-503.A.001002123000000.02-503|CELESTE Y BLANCA - 2
001002123000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villa Gesell|135|JUNTOS POR EL CAMBIO|001002123000000.135.1A.001002123000000.135|AMARILLO
001002123000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villa Gesell|135|JUNTOS POR EL CAMBIO|001002123000000.135.2A.001002123000000.135|AMARILLO
001002123000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villa Gesell|135|JUNTOS POR EL CAMBIO|001002123000000.135.3A.001002123000000.135|ROJO
001002123000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villa Gesell|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002123000000.133.A.001002123000000.133|UNIDAD
001002123000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villa Gesell|137|CONSENSO FEDERAL|001002123000000.137.A.001002123000000.137|HAY CONSENSO
001002123000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villa Gesell|02-856|ACTITUD POSITIVA|001002123000000.02-856.A.001002123000000.02-856|VOTA EN POSITIVO
001002124000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villarino|02-503|FRENTE DE TODOS|001002124000000.02-503.A.001002124000000.02-503|CELESTE Y BLANCA - 2
001002124000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villarino|135|JUNTOS POR EL CAMBIO|001002124000000.135.1A.001002124000000.135|AMARILLO
001002124000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Villarino|02-852|INTEGRACION VECINALISTA DE VILLARINO|001002124000000.02-852.A.001002124000000.02-852|TODOS POR VILLARINO
