CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
21|21003|000321000000000|36|000321000000000.36.D.000321000000000.36|0
21|21003|000321000000000|36|000321000000000.36.E.000321000000000.36|64
21|21003|000321000000000|65|000321000000000.65.E.000321000000000.65|149
21|21003|000321000000000|87|000321000000000.87.A.000321000000000.87|2497
21|21004|000100000000000|13|000100000000000.13.A.000100000000000.13|357
21|21004|000100000000000|131|000100000000000.131.A.000100000000000.131|1464
21|21004|000100000000000|132|000100000000000.132.A.000100000000000.132|98
21|21004|000100000000000|133|000100000000000.133.A.000100000000000.133|1310
21|21004|000100000000000|135|000100000000000.135.A.000100000000000.135|17760
21|21004|000100000000000|136|000100000000000.136.A.000100000000000.136|25143
21|21004|000100000000000|137|000100000000000.137.A.000100000000000.137|6277
21|21004|000100000000000|36|000100000000000.36.A.000100000000000.36|91
21|21004|000100000000000|57|000100000000000.57.A.000100000000000.57|76
21|21004|000100000000000|87|000100000000000.87.A.000100000000000.87|1673
21|21004|000321000000000|13|000321000000000.13.A.000321000000000.13|342
21|21004|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|75
21|21004|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|68
21|21004|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|169
21|21004|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|224
21|21004|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|124
21|21004|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|460
21|21004|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|78
21|21004|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|131
21|21004|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|67
21|21004|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|142
21|21004|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|64
21|21004|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|99
21|21004|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|6176
21|21004|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|1389
21|21004|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|16210
21|21004|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|1115
21|21004|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|24660
21|21004|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|64
21|21004|000321000000000|36|000321000000000.36.A.000321000000000.36|9
21|21004|000321000000000|36|000321000000000.36.B.000321000000000.36|18
21|21004|000321000000000|36|000321000000000.36.C.000321000000000.36|26
21|21004|000321000000000|36|000321000000000.36.D.000321000000000.36|15
21|21004|000321000000000|36|000321000000000.36.E.000321000000000.36|34
21|21004|000321000000000|65|000321000000000.65.E.000321000000000.65|71
21|21004|000321000000000|87|000321000000000.87.A.000321000000000.87|1552
21|21005|000100000000000|13|000100000000000.13.A.000100000000000.13|63
21|21005|000100000000000|131|000100000000000.131.A.000100000000000.131|176
21|21005|000100000000000|132|000100000000000.132.A.000100000000000.132|16
21|21005|000100000000000|133|000100000000000.133.A.000100000000000.133|111
21|21005|000100000000000|135|000100000000000.135.A.000100000000000.135|3852
21|21005|000100000000000|136|000100000000000.136.A.000100000000000.136|6562
21|21005|000100000000000|137|000100000000000.137.A.000100000000000.137|1188
21|21005|000100000000000|36|000100000000000.36.A.000100000000000.36|30
21|21005|000100000000000|57|000100000000000.57.A.000100000000000.57|12
21|21005|000100000000000|87|000100000000000.87.A.000100000000000.87|194
21|21005|000321000000000|13|000321000000000.13.A.000321000000000.13|63
21|21005|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|14
21|21005|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|6
21|21005|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|31
21|21005|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|26
21|21005|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|11
21|21005|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|33
21|21005|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|6
21|21005|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|17
21|21005|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|12
21|21005|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|16
21|21005|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|11
21|21005|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|20
21|21005|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|1167
21|21005|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|111
21|21005|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|3293
21|21005|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|205
21|21005|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|6455
21|21005|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|9
21|21005|000321000000000|36|000321000000000.36.A.000321000000000.36|4
21|21005|000321000000000|36|000321000000000.36.B.000321000000000.36|9
21|21005|000321000000000|36|000321000000000.36.C.000321000000000.36|4
21|21005|000321000000000|36|000321000000000.36.D.000321000000000.36|7
21|21005|000321000000000|36|000321000000000.36.E.000321000000000.36|8
21|21005|000321000000000|65|000321000000000.65.E.000321000000000.65|21
21|21005|000321000000000|87|000321000000000.87.A.000321000000000.87|183
21|21006|000100000000000|13|000100000000000.13.A.000100000000000.13|652
21|21006|000100000000000|131|000100000000000.131.A.000100000000000.131|3337
21|21006|000100000000000|132|000100000000000.132.A.000100000000000.132|223
21|21006|000100000000000|133|000100000000000.133.A.000100000000000.133|2073
21|21006|000100000000000|135|000100000000000.135.A.000100000000000.135|46790
21|21006|000100000000000|136|000100000000000.136.A.000100000000000.136|43864
21|21006|000100000000000|137|000100000000000.137.A.000100000000000.137|12512
21|21006|000100000000000|36|000100000000000.36.A.000100000000000.36|106
21|21006|000100000000000|57|000100000000000.57.A.000100000000000.57|118
21|21006|000100000000000|87|000100000000000.87.A.000100000000000.87|3192
21|21006|000321000000000|13|000321000000000.13.A.000321000000000.13|641
21|21006|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|82
21|21006|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|115
21|21006|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|429
21|21006|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|495
21|21006|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|266
21|21006|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|979
21|21006|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|162
21|21006|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|261
21|21006|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|159
21|21006|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|358
21|21006|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|156
21|21006|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|180
21|21006|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|12506
21|21006|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|2278
21|21006|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|44253
21|21006|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|1465
21|21006|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|42799
21|21006|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|143
21|21006|000321000000000|36|000321000000000.36.A.000321000000000.36|8
21|21006|000321000000000|36|000321000000000.36.B.000321000000000.36|92
21|21006|000321000000000|36|000321000000000.36.C.000321000000000.36|1
21|21006|000321000000000|36|000321000000000.36.D.000321000000000.36|0
21|21006|000321000000000|36|000321000000000.36.E.000321000000000.36|2
21|21006|000321000000000|65|000321000000000.65.E.000321000000000.65|142
21|21006|000321000000000|87|000321000000000.87.A.000321000000000.87|3029
21|21007|000100000000000|13|000100000000000.13.A.000100000000000.13|376
21|21007|000100000000000|131|000100000000000.131.A.000100000000000.131|2432
21|21007|000100000000000|132|000100000000000.132.A.000100000000000.132|131
21|21007|000100000000000|133|000100000000000.133.A.000100000000000.133|1109
21|21007|000100000000000|135|000100000000000.135.A.000100000000000.135|36228
21|21007|000100000000000|136|000100000000000.136.A.000100000000000.136|50465
21|21007|000100000000000|137|000100000000000.137.A.000100000000000.137|7827
21|21007|000100000000000|36|000100000000000.36.A.000100000000000.36|257
21|21007|000100000000000|57|000100000000000.57.A.000100000000000.57|119
21|21007|000100000000000|87|000100000000000.87.A.000100000000000.87|2456
21|21007|000321000000000|13|000321000000000.13.A.000321000000000.13|376
21|21007|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|95
21|21007|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|99
21|21007|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|327
21|21007|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|304
21|21007|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|215
21|21007|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|455
21|21007|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|162
21|21007|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|200
21|21007|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|127
21|21007|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|522
21|21007|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|133
21|21007|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|116
21|21007|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|7950
21|21007|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|1117
21|21007|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|33588
21|21007|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|2166
21|21007|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|49217
21|21007|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|167
21|21007|000321000000000|36|000321000000000.36.A.000321000000000.36|81
21|21007|000321000000000|36|000321000000000.36.B.000321000000000.36|56
21|21007|000321000000000|36|000321000000000.36.C.000321000000000.36|39
21|21007|000321000000000|36|000321000000000.36.D.000321000000000.36|49
21|21007|000321000000000|36|000321000000000.36.E.000321000000000.36|43
21|21007|000321000000000|65|000321000000000.65.E.000321000000000.65|183
21|21007|000321000000000|87|000321000000000.87.A.000321000000000.87|2278
21|21008|000100000000000|13|000100000000000.13.A.000100000000000.13|282
21|21008|000100000000000|131|000100000000000.131.A.000100000000000.131|1316
21|21008|000100000000000|132|000100000000000.132.A.000100000000000.132|94
21|21008|000100000000000|133|000100000000000.133.A.000100000000000.133|751
21|21008|000100000000000|135|000100000000000.135.A.000100000000000.135|14826
21|21008|000100000000000|136|000100000000000.136.A.000100000000000.136|17299
21|21008|000100000000000|137|000100000000000.137.A.000100000000000.137|5127
21|21008|000100000000000|36|000100000000000.36.A.000100000000000.36|82
21|21008|000100000000000|57|000100000000000.57.A.000100000000000.57|42
21|21008|000100000000000|87|000100000000000.87.A.000100000000000.87|1220
21|21008|000321000000000|13|000321000000000.13.A.000321000000000.13|274
21|21008|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|23
21|21008|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|39
21|21008|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|128
21|21008|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|117
21|21008|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|102
21|21008|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|461
21|21008|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|63
21|21008|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|111
21|21008|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|50
21|21008|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|168
21|21008|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|57
21|21008|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|82
21|21008|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|5035
21|21008|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|784
21|21008|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|13322
21|21008|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|865
21|21008|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|16672
21|21008|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|91
21|21008|000321000000000|36|000321000000000.36.A.000321000000000.36|6
21|21008|000321000000000|36|000321000000000.36.B.000321000000000.36|24
21|21008|000321000000000|36|000321000000000.36.C.000321000000000.36|21
21|21008|000321000000000|36|000321000000000.36.D.000321000000000.36|11
21|21008|000321000000000|36|000321000000000.36.E.000321000000000.36|42
21|21008|000321000000000|65|000321000000000.65.E.000321000000000.65|51
21|21008|000321000000000|87|000321000000000.87.A.000321000000000.87|1152
21|21009|000100000000000|13|000100000000000.13.A.000100000000000.13|1764
21|21009|000100000000000|131|000100000000000.131.A.000100000000000.131|10065
21|21009|000100000000000|132|000100000000000.132.A.000100000000000.132|651
21|21009|000100000000000|133|000100000000000.133.A.000100000000000.133|4944
21|21009|000100000000000|135|000100000000000.135.A.000100000000000.135|98566
21|21009|000100000000000|136|000100000000000.136.A.000100000000000.136|120236
21|21009|000100000000000|137|000100000000000.137.A.000100000000000.137|35127
21|21009|000100000000000|36|000100000000000.36.A.000100000000000.36|738
21|21009|000100000000000|57|000100000000000.57.A.000100000000000.57|372
21|21009|000100000000000|87|000100000000000.87.A.000100000000000.87|9051
21|21009|000321000000000|13|000321000000000.13.A.000321000000000.13|1678
21|21009|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|271
21|21009|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|401
21|21009|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|1305
21|21009|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|1231
21|21009|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|859
21|21009|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|2618
21|21009|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|538
21|21009|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|914
21|21009|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|485
21|21009|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|1861
21|21009|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|402
21|21009|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|651
21|21009|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|34435
21|21009|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|5616
21|21009|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|91746
21|21009|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|4331
21|21009|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|115696
21|21009|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|634
21|21009|000321000000000|36|000321000000000.36.A.000321000000000.36|345
21|21009|000321000000000|36|000321000000000.36.B.000321000000000.36|194
21|21009|000321000000000|36|000321000000000.36.C.000321000000000.36|113
21|21009|000321000000000|36|000321000000000.36.D.000321000000000.36|128
21|21009|000321000000000|36|000321000000000.36.E.000321000000000.36|198
21|21009|000321000000000|65|000321000000000.65.E.000321000000000.65|565
21|21009|000321000000000|87|000321000000000.87.A.000321000000000.87|8738
21|21011|000100000000000|13|000100000000000.13.A.000100000000000.13|321
21|21011|000100000000000|131|000100000000000.131.A.000100000000000.131|1988
21|21011|000100000000000|132|000100000000000.132.A.000100000000000.132|125
21|21011|000100000000000|133|000100000000000.133.A.000100000000000.133|756
21|21011|000100000000000|135|000100000000000.135.A.000100000000000.135|31607
21|21011|000100000000000|136|000100000000000.136.A.000100000000000.136|17943
21|21011|000100000000000|137|000100000000000.137.A.000100000000000.137|8064
21|21011|000100000000000|36|000100000000000.36.A.000100000000000.36|144
21|21011|000100000000000|57|000100000000000.57.A.000100000000000.57|61
21|21011|000100000000000|87|000100000000000.87.A.000100000000000.87|2259
21|21011|000321000000000|13|000321000000000.13.A.000321000000000.13|324
21|21011|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|86
21|21011|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|90
21|21011|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|304
21|21011|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|205
21|21011|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|155
21|21011|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|515
21|21011|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|88
21|21011|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|176
21|21011|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|83
21|21011|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|428
21|21011|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|104
21|21011|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|127
21|21011|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|7834
21|21011|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|801
21|21011|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|28626
21|21011|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|1803
21|21011|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|17620
21|21011|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|94
21|21011|000321000000000|36|000321000000000.36.A.000321000000000.36|46
21|21011|000321000000000|36|000321000000000.36.B.000321000000000.36|32
21|21011|000321000000000|36|000321000000000.36.C.000321000000000.36|28
21|21011|000321000000000|36|000321000000000.36.D.000321000000000.36|21
21|21011|000321000000000|36|000321000000000.36.E.000321000000000.36|44
21|21011|000321000000000|65|000321000000000.65.E.000321000000000.65|104
21|21011|000321000000000|87|000321000000000.87.A.000321000000000.87|2079
21|21012|000100000000000|13|000100000000000.13.A.000100000000000.13|56
21|21012|000100000000000|131|000100000000000.131.A.000100000000000.131|815
21|21012|000100000000000|132|000100000000000.132.A.000100000000000.132|20
21|21012|000100000000000|133|000100000000000.133.A.000100000000000.133|89
21|21012|000100000000000|135|000100000000000.135.A.000100000000000.135|6064
21|21012|000100000000000|136|000100000000000.136.A.000100000000000.136|7470
21|21012|000100000000000|137|000100000000000.137.A.000100000000000.137|837
21|21012|000100000000000|36|000100000000000.36.A.000100000000000.36|30
21|21012|000100000000000|57|000100000000000.57.A.000100000000000.57|22
21|21012|000100000000000|87|000100000000000.87.A.000100000000000.87|214
21|21012|000321000000000|13|000321000000000.13.A.000321000000000.13|53
21|21012|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|10
21|21012|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|16
21|21012|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|66
21|21012|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|70
21|21012|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|49
21|21012|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|340
21|21012|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|80
21|21012|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|77
21|21012|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|13
21|21012|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|83
21|21012|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|41
21|21012|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|95
21|21012|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|806
21|21012|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|96
21|21012|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|5475
21|21012|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|233
21|21012|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|7416
21|21012|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|32
21|21012|000321000000000|36|000321000000000.36.A.000321000000000.36|14
21|21012|000321000000000|36|000321000000000.36.B.000321000000000.36|10
21|21012|000321000000000|36|000321000000000.36.C.000321000000000.36|0
21|21012|000321000000000|36|000321000000000.36.D.000321000000000.36|0
21|21012|000321000000000|36|000321000000000.36.E.000321000000000.36|15
21|21012|000321000000000|65|000321000000000.65.E.000321000000000.65|26
21|21012|000321000000000|87|000321000000000.87.A.000321000000000.87|210
21|21013|000100000000000|13|000100000000000.13.A.000100000000000.13|4195
21|21013|000100000000000|131|000100000000000.131.A.000100000000000.131|21276
21|21013|000100000000000|132|000100000000000.132.A.000100000000000.132|1163
21|21013|000100000000000|133|000100000000000.133.A.000100000000000.133|17728
21|21013|000100000000000|135|000100000000000.135.A.000100000000000.135|194441
21|21013|000100000000000|136|000100000000000.136.A.000100000000000.136|333347
21|21013|000100000000000|137|000100000000000.137.A.000100000000000.137|97328
21|21013|000100000000000|36|000100000000000.36.A.000100000000000.36|576
21|21013|000100000000000|57|000100000000000.57.A.000100000000000.57|727
21|21013|000100000000000|87|000100000000000.87.A.000100000000000.87|22437
21|21013|000321000000000|13|000321000000000.13.A.000321000000000.13|4004
21|21013|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|936
21|21013|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|858
21|21013|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|2493
21|21013|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|2599
21|21013|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|1511
21|21013|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|9088
21|21013|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|1179
21|21013|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|202
21|21013|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|986
21|21013|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|2774
21|21013|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|962
21|21013|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|1476
21|21013|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|97621
21|21013|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|21171
21|21013|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|176753
21|21013|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|11929
21|21013|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|317108
21|21013|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|906
21|21013|000321000000000|36|000321000000000.36.A.000321000000000.36|69
21|21013|000321000000000|36|000321000000000.36.B.000321000000000.36|553
21|21013|000321000000000|36|000321000000000.36.C.000321000000000.36|12
21|21013|000321000000000|36|000321000000000.36.D.000321000000000.36|14
21|21013|000321000000000|36|000321000000000.36.E.000321000000000.36|25
21|21013|000321000000000|65|000321000000000.65.E.000321000000000.65|986
21|21013|000321000000000|87|000321000000000.87.A.000321000000000.87|21067
21|21016|000100000000000|13|000100000000000.13.A.000100000000000.13|151
21|21016|000100000000000|131|000100000000000.131.A.000100000000000.131|607
21|21016|000100000000000|132|000100000000000.132.A.000100000000000.132|46
21|21016|000100000000000|133|000100000000000.133.A.000100000000000.133|391
21|21016|000100000000000|135|000100000000000.135.A.000100000000000.135|14709
21|21016|000100000000000|136|000100000000000.136.A.000100000000000.136|16340
21|21016|000100000000000|137|000100000000000.137.A.000100000000000.137|3584
21|21016|000100000000000|36|000100000000000.36.A.000100000000000.36|75
21|21016|000100000000000|57|000100000000000.57.A.000100000000000.57|41
21|21016|000100000000000|87|000100000000000.87.A.000100000000000.87|628
21|21016|000321000000000|13|000321000000000.13.A.000321000000000.13|144
21|21016|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|23
21|21016|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|26
21|21016|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|62
21|21016|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|70
21|21016|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|45
21|21016|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|89
21|21016|000321000000000|21-501|000321000000000.21-501.4D.000321000000000.21-501|41
21|21016|000321000000000|21-501|000321000000000.21-501.5E.000321000000000.21-501|29
21|21016|000321000000000|21-501|000321000000000.21-501.6F.000321000000000.21-501|39
21|21016|000321000000000|21-501|000321000000000.21-501.7G.000321000000000.21-501|207
21|21016|000321000000000|21-501|000321000000000.21-501.8H.000321000000000.21-501|29
21|21016|000321000000000|21-501|000321000000000.21-501.9I.000321000000000.21-501|30
21|21016|000321000000000|21-502|000321000000000.21-502.A.000321000000000.21-502|3613
21|21016|000321000000000|21-503|000321000000000.21-503.A.000321000000000.21-503|397
21|21016|000321000000000|21-504|000321000000000.21-504.A.000321000000000.21-504|13324
21|21016|000321000000000|21-504|000321000000000.21-504.B.000321000000000.21-504|972
21|21016|000321000000000|21-505|000321000000000.21-505.K.000321000000000.21-505|15985
21|21016|000321000000000|21-506|000321000000000.21-506.A.000321000000000.21-506|36
21|21016|000321000000000|36|000321000000000.36.A.000321000000000.36|26
21|21016|000321000000000|36|000321000000000.36.B.000321000000000.36|24
21|21016|000321000000000|36|000321000000000.36.C.000321000000000.36|0
21|21016|000321000000000|36|000321000000000.36.D.000321000000000.36|0
21|21016|000321000000000|36|000321000000000.36.E.000321000000000.36|29
21|21016|000321000000000|65|000321000000000.65.E.000321000000000.65|41
21|21016|000321000000000|87|000321000000000.87.A.000321000000000.87|596
21|21017|000100000000000|13|000100000000000.13.A.000100000000000.13|76
21|21017|000100000000000|131|000100000000000.131.A.000100000000000.131|239
21|21017|000100000000000|132|000100000000000.132.A.000100000000000.132|118
21|21017|000100000000000|133|000100000000000.133.A.000100000000000.133|178
21|21017|000100000000000|135|000100000000000.135.A.000100000000000.135|5783
21|21017|000100000000000|136|000100000000000.136.A.000100000000000.136|9065
21|21017|000100000000000|137|000100000000000.137.A.000100000000000.137|1116
21|21017|000100000000000|36|000100000000000.36.A.000100000000000.36|43
21|21017|000100000000000|57|000100000000000.57.A.000100000000000.57|15
21|21017|000100000000000|87|000100000000000.87.A.000100000000000.87|298
21|21017|000321000000000|13|000321000000000.13.A.000321000000000.13|70
21|21017|000321000000000|21-177|000321000000000.21-177.1A.000321000000000.21-177|12
21|21017|000321000000000|21-199|000321000000000.21-199.A.000321000000000.21-199|11
21|21017|000321000000000|21-501|000321000000000.21-501.10J.000321000000000.21-501|28
21|21017|000321000000000|21-501|000321000000000.21-501.1A.000321000000000.21-501|38
21|21017|000321000000000|21-501|000321000000000.21-501.2B.000321000000000.21-501|23
21|21017|000321000000000|21-501|000321000000000.21-501.3C.000321000000000.21-501|25
