CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
02|02014|111|104|000100000000000|CSCCC|25
02|02014|111|104|000100000000000|VB|720
02|02014|111|104|000100000000000|VII|8
02|02014|111|104|000100000000000|VN|241
02|02014|111|104|000100000000000|VR|7
02|02014|111|104|000302000000000|CSCCC|19
02|02014|111|104|000302000000000|VB|1512
02|02014|111|104|000302000000000|VII|8
02|02014|111|104|000302000000000|VN|240
02|02014|111|104|000302000000000|VR|6
02|02014|111|104|000402000000000|CSCCC|19
02|02014|111|104|000402000000000|VB|1366
02|02014|111|104|000402000000000|VII|8
02|02014|111|104|000402000000000|VN|241
02|02014|111|104|000402000000000|VR|6
02|02014|111|104|001002014000000|CSCCC|19
02|02014|111|104|001002014000000|VB|1275
02|02014|111|104|001002014000000|VII|8
02|02014|111|104|001002014000000|VN|243
02|02014|111|104|001002014000000|VR|6
02|02015|72|52|000100000000000|CSCCC|28
02|02015|72|52|000100000000000|VB|552
02|02015|72|52|000100000000000|VII|2
02|02015|72|52|000100000000000|VN|149
02|02015|72|52|000100000000000|VR|2
02|02015|72|52|000302000000000|CSCCC|26
02|02015|72|52|000302000000000|VB|1096
02|02015|72|52|000302000000000|VII|2
02|02015|72|52|000302000000000|VN|149
02|02015|72|52|000302000000000|VR|3
02|02015|72|52|000402000000000|CSCCC|26
02|02015|72|52|000402000000000|VB|901
02|02015|72|52|000402000000000|VII|2
02|02015|72|52|000402000000000|VN|144
02|02015|72|52|000402000000000|VR|2
02|02015|72|52|001002015000000|CSCCC|26
02|02015|72|52|001002015000000|VB|1137
02|02015|72|52|001002015000000|VII|2
02|02015|72|52|001002015000000|VN|151
02|02015|72|52|001002015000000|VR|2
02|02016|237|157|000100000000000|CSCCC|25
02|02016|237|157|000100000000000|VB|1839
02|02016|237|157|000100000000000|VII|2
02|02016|237|157|000100000000000|VN|276
02|02016|237|157|000100000000000|VR|21
02|02016|237|157|000302000000000|CSCCC|37
02|02016|237|157|000302000000000|VB|4520
02|02016|237|157|000302000000000|VII|2
02|02016|237|157|000302000000000|VN|267
02|02016|237|157|000302000000000|VR|20
02|02016|237|157|000402000000000|CSCCC|32
02|02016|237|157|000402000000000|VB|3300
02|02016|237|157|000402000000000|VII|2
02|02016|237|157|000402000000000|VN|257
02|02016|237|157|000402000000000|VR|22
02|02016|237|157|001002016000000|CSCCC|32
02|02016|237|157|001002016000000|VB|2700
02|02016|237|157|001002016000000|VII|3
02|02016|237|157|001002016000000|VN|299
02|02016|237|157|001002016000000|VR|26
02|02017|136|52|000100000000000|CSCCC|16
02|02017|136|52|000100000000000|VB|505
02|02017|136|52|000100000000000|VII|2
02|02017|136|52|000100000000000|VN|45
02|02017|136|52|000100000000000|VR|5
02|02017|136|52|000302000000000|CSCCC|14
02|02017|136|52|000302000000000|VB|951
02|02017|136|52|000302000000000|VII|2
02|02017|136|52|000302000000000|VN|43
02|02017|136|52|000302000000000|VR|5
02|02017|136|52|000402000000000|CSCCC|14
02|02017|136|52|000402000000000|VB|839
02|02017|136|52|000402000000000|VII|2
02|02017|136|52|000402000000000|VN|38
02|02017|136|52|000402000000000|VR|5
02|02017|136|52|001002017000000|CSCCC|14
02|02017|136|52|001002017000000|VB|1106
02|02017|136|52|001002017000000|VII|2
02|02017|136|52|001002017000000|VN|45
02|02017|136|52|001002017000000|VR|5
02|02018|38|31|000100000000000|CSCCC|17
02|02018|38|31|000100000000000|VB|295
02|02018|38|31|000100000000000|VII|1
02|02018|38|31|000100000000000|VN|55
02|02018|38|31|000100000000000|VR|4
02|02018|38|31|000302000000000|CSCCC|15
02|02018|38|31|000302000000000|VB|699
02|02018|38|31|000302000000000|VII|1
02|02018|38|31|000302000000000|VN|49
02|02018|38|31|000302000000000|VR|4
02|02018|38|31|000402000000000|CSCCC|15
02|02018|38|31|000402000000000|VB|544
02|02018|38|31|000402000000000|VII|1
02|02018|38|31|000402000000000|VN|48
02|02018|38|31|000402000000000|VR|3
02|02018|38|31|001002018000000|CSCCC|15
02|02018|38|31|001002018000000|VB|447
02|02018|38|31|001002018000000|VII|1
02|02018|38|31|001002018000000|VN|55
02|02018|38|31|001002018000000|VR|2
02|02019|61|52|000100000000000|CSCCC|31
02|02019|61|52|000100000000000|VB|607
02|02019|61|52|000100000000000|VII|0
02|02019|61|52|000100000000000|VN|29
02|02019|61|52|000100000000000|VR|0
02|02019|61|52|000302000000000|CSCCC|27
02|02019|61|52|000302000000000|VB|1203
02|02019|61|52|000302000000000|VII|0
02|02019|61|52|000302000000000|VN|25
02|02019|61|52|000302000000000|VR|0
02|02019|61|52|000402000000000|CSCCC|27
02|02019|61|52|000402000000000|VB|951
02|02019|61|52|000402000000000|VII|0
02|02019|61|52|000402000000000|VN|26
02|02019|61|52|000402000000000|VR|0
02|02019|61|52|001002019000000|CSCCC|27
02|02019|61|52|001002019000000|VB|921
02|02019|61|52|001002019000000|VII|0
02|02019|61|52|001002019000000|VN|29
02|02019|61|52|001002019000000|VR|0
02|02020|33|32|000100000000000|CSCCC|13
02|02020|33|32|000100000000000|VB|345
02|02020|33|32|000100000000000|VII|1
02|02020|33|32|000100000000000|VN|35
02|02020|33|32|000100000000000|VR|0
02|02020|33|32|000302000000000|CSCCC|11
02|02020|33|32|000302000000000|VB|572
02|02020|33|32|000302000000000|VII|1
02|02020|33|32|000302000000000|VN|35
02|02020|33|32|000302000000000|VR|0
02|02020|33|32|000402000000000|CSCCC|11
02|02020|33|32|000402000000000|VB|470
02|02020|33|32|000402000000000|VII|1
02|02020|33|32|000402000000000|VN|33
02|02020|33|32|000402000000000|VR|0
02|02020|33|32|001002020000000|CSCCC|11
02|02020|33|32|001002020000000|VB|483
02|02020|33|32|001002020000000|VII|1
02|02020|33|32|001002020000000|VN|34
02|02020|33|32|001002020000000|VR|1
02|02021|39|38|000100000000000|CSCCC|7
02|02021|39|38|000100000000000|VB|454
02|02021|39|38|000100000000000|VII|0
02|02021|39|38|000100000000000|VN|30
02|02021|39|38|000100000000000|VR|1
02|02021|39|38|000302000000000|CSCCC|7
02|02021|39|38|000302000000000|VB|1000
02|02021|39|38|000302000000000|VII|0
02|02021|39|38|000302000000000|VN|26
02|02021|39|38|000302000000000|VR|1
02|02021|39|38|000402000000000|CSCCC|7
02|02021|39|38|000402000000000|VB|842
02|02021|39|38|000402000000000|VII|0
02|02021|39|38|000402000000000|VN|30
02|02021|39|38|000402000000000|VR|1
02|02021|39|38|001002021000000|CSCCC|7
02|02021|39|38|001002021000000|VB|514
02|02021|39|38|001002021000000|VII|0
02|02021|39|38|001002021000000|VN|32
02|02021|39|38|001002021000000|VR|3
02|02022|80|67|000100000000000|CSCCC|42
02|02022|80|67|000100000000000|VB|751
02|02022|80|67|000100000000000|VII|4
02|02022|80|67|000100000000000|VN|106
02|02022|80|67|000100000000000|VR|22
02|02022|80|67|000302000000000|CSCCC|38
02|02022|80|67|000302000000000|VB|1849
02|02022|80|67|000302000000000|VII|3
02|02022|80|67|000302000000000|VN|100
02|02022|80|67|000302000000000|VR|22
02|02022|80|67|000402000000000|CSCCC|31
02|02022|80|67|000402000000000|VB|1095
02|02022|80|67|000402000000000|VII|7
02|02022|80|67|000402000000000|VN|96
02|02022|80|67|000402000000000|VR|22
02|02022|80|67|001002022000000|CSCCC|30
02|02022|80|67|001002022000000|VB|972
02|02022|80|67|001002022000000|VII|7
02|02022|80|67|001002022000000|VN|101
02|02022|80|67|001002022000000|VR|22
02|02023|25|22|000100000000000|CSCCC|12
02|02023|25|22|000100000000000|VB|234
02|02023|25|22|000100000000000|VII|0
02|02023|25|22|000100000000000|VN|34
02|02023|25|22|000100000000000|VR|9
02|02023|25|22|000302000000000|CSCCC|10
02|02023|25|22|000302000000000|VB|471
02|02023|25|22|000302000000000|VII|0
02|02023|25|22|000302000000000|VN|35
02|02023|25|22|000302000000000|VR|8
02|02023|25|22|000402000000000|CSCCC|10
02|02023|25|22|000402000000000|VB|406
02|02023|25|22|000402000000000|VII|0
02|02023|25|22|000402000000000|VN|31
02|02023|25|22|000402000000000|VR|8
02|02023|25|22|001002023000000|CSCCC|10
02|02023|25|22|001002023000000|VB|387
02|02023|25|22|001002023000000|VII|0
02|02023|25|22|001002023000000|VN|27
02|02023|25|22|001002023000000|VR|8
02|02024|64|61|000100000000000|CSCCC|15
02|02024|64|61|000100000000000|VB|465
02|02024|64|61|000100000000000|VII|1
02|02024|64|61|000100000000000|VN|69
02|02024|64|61|000100000000000|VR|0
02|02024|64|61|000302000000000|CSCCC|13
02|02024|64|61|000302000000000|VB|1184
02|02024|64|61|000302000000000|VII|1
02|02024|64|61|000302000000000|VN|66
02|02024|64|61|000302000000000|VR|0
02|02024|64|61|000402000000000|CSCCC|13
02|02024|64|61|000402000000000|VB|848
02|02024|64|61|000402000000000|VII|1
02|02024|64|61|000402000000000|VN|70
02|02024|64|61|000402000000000|VR|0
02|02024|64|61|001002024000000|CSCCC|11
02|02024|64|61|001002024000000|VB|741
02|02024|64|61|001002024000000|VII|1
02|02024|64|61|001002024000000|VN|68
02|02024|64|61|001002024000000|VR|0
02|02025|47|43|000100000000000|CSCCC|26
02|02025|47|43|000100000000000|VB|408
02|02025|47|43|000100000000000|VII|0
02|02025|47|43|000100000000000|VN|34
02|02025|47|43|000100000000000|VR|0
02|02025|47|43|000302000000000|CSCCC|26
02|02025|47|43|000302000000000|VB|899
02|02025|47|43|000302000000000|VII|0
02|02025|47|43|000302000000000|VN|30
02|02025|47|43|000302000000000|VR|0
02|02025|47|43|000402000000000|CSCCC|26
02|02025|47|43|000402000000000|VB|704
02|02025|47|43|000402000000000|VII|0
02|02025|47|43|000402000000000|VN|32
02|02025|47|43|000402000000000|VR|0
02|02025|47|43|001002025000000|CSCCC|26
02|02025|47|43|001002025000000|VB|910
02|02025|47|43|001002025000000|VII|0
02|02025|47|43|001002025000000|VN|32
02|02025|47|43|001002025000000|VR|0
02|02026|64|60|000100000000000|CSCCC|20
02|02026|64|60|000100000000000|VB|651
02|02026|64|60|000100000000000|VII|0
02|02026|64|60|000100000000000|VN|102
02|02026|64|60|000100000000000|VR|2
02|02026|64|60|000302000000000|CSCCC|14
02|02026|64|60|000302000000000|VB|1496
02|02026|64|60|000302000000000|VII|0
02|02026|64|60|000302000000000|VN|100
02|02026|64|60|000302000000000|VR|3
02|02026|64|60|000402000000000|CSCCC|14
02|02026|64|60|000402000000000|VB|1002
02|02026|64|60|000402000000000|VII|0
02|02026|64|60|000402000000000|VN|90
02|02026|64|60|000402000000000|VR|2
02|02026|64|60|001002026000000|CSCCC|14
02|02026|64|60|001002026000000|VB|1158
02|02026|64|60|001002026000000|VII|0
02|02026|64|60|001002026000000|VN|101
02|02026|64|60|001002026000000|VR|2
02|02027|146|105|000100000000000|CSCCC|19
02|02027|146|105|000100000000000|VB|1154
02|02027|146|105|000100000000000|VII|25
02|02027|146|105|000100000000000|VN|213
02|02027|146|105|000100000000000|VR|3
02|02027|146|105|000302000000000|CSCCC|14
02|02027|146|105|000302000000000|VB|3281
02|02027|146|105|000302000000000|VII|23
02|02027|146|105|000302000000000|VN|180
02|02027|146|105|000302000000000|VR|3
02|02027|146|105|000402000000000|CSCCC|14
02|02027|146|105|000402000000000|VB|2260
02|02027|146|105|000402000000000|VII|23
02|02027|146|105|000402000000000|VN|183
02|02027|146|105|000402000000000|VR|2
02|02027|146|105|001002027000000|CSCCC|14
02|02027|146|105|001002027000000|VB|2009
02|02027|146|105|001002027000000|VII|23
02|02027|146|105|001002027000000|VN|271
02|02027|146|105|001002027000000|VR|2
02|02028|107|99|000100000000000|CSCCC|46
02|02028|107|99|000100000000000|VB|990
02|02028|107|99|000100000000000|VII|1
02|02028|107|99|000100000000000|VN|251
02|02028|107|99|000100000000000|VR|22
02|02028|107|99|000302000000000|CSCCC|37
02|02028|107|99|000302000000000|VB|2250
02|02028|107|99|000302000000000|VII|0
02|02028|107|99|000302000000000|VN|224
02|02028|107|99|000302000000000|VR|22
02|02028|107|99|000402000000000|CSCCC|37
02|02028|107|99|000402000000000|VB|1602
02|02028|107|99|000402000000000|VII|0
02|02028|107|99|000402000000000|VN|211
02|02028|107|99|000402000000000|VR|21
02|02028|107|99|001002028000000|CSCCC|36
02|02028|107|99|001002028000000|VB|1715
02|02028|107|99|001002028000000|VII|0
02|02028|107|99|001002028000000|VN|218
02|02028|107|99|001002028000000|VR|21
02|02029|128|123|000100000000000|CSCCC|36
02|02029|128|123|000100000000000|VB|855
02|02029|128|123|000100000000000|VII|4
02|02029|128|123|000100000000000|VN|257
02|02029|128|123|000100000000000|VR|0
02|02029|128|123|000302000000000|CSCCC|33
02|02029|128|123|000302000000000|VB|1755
02|02029|128|123|000302000000000|VII|5
02|02029|128|123|000302000000000|VN|249
02|02029|128|123|000302000000000|VR|0
02|02029|128|123|000402000000000|CSCCC|33
02|02029|128|123|000402000000000|VB|1399
02|02029|128|123|000402000000000|VII|7
02|02029|128|123|000402000000000|VN|259
02|02029|128|123|000402000000000|VR|0
02|02029|128|123|001002029000000|CSCCC|33
02|02029|128|123|001002029000000|VB|1253
02|02029|128|123|001002029000000|VII|9
02|02029|128|123|001002029000000|VN|259
02|02029|128|123|001002029000000|VR|1
02|02030|102|85|000100000000000|CSCCC|29
02|02030|102|85|000100000000000|VB|1330
02|02030|102|85|000100000000000|VII|4
02|02030|102|85|000100000000000|VN|23
02|02030|102|85|000100000000000|VR|2
02|02030|102|85|000302000000000|CSCCC|23
02|02030|102|85|000302000000000|VB|2677
02|02030|102|85|000302000000000|VII|4
02|02030|102|85|000302000000000|VN|23
02|02030|102|85|000302000000000|VR|2
02|02030|102|85|000402000000000|CSCCC|23
02|02030|102|85|000402000000000|VB|2080
02|02030|102|85|000402000000000|VII|4
02|02030|102|85|000402000000000|VN|24
02|02030|102|85|000402000000000|VR|2
02|02030|102|85|001002030000000|CSCCC|23
02|02030|102|85|001002030000000|VB|1737
02|02030|102|85|001002030000000|VII|4
02|02030|102|85|001002030000000|VN|33
02|02030|102|85|001002030000000|VR|2
02|02031|180|154|000100000000000|CSCCC|50
02|02031|180|154|000100000000000|VB|1276
02|02031|180|154|000100000000000|VII|5
02|02031|180|154|000100000000000|VN|179
02|02031|180|154|000100000000000|VR|7
02|02031|180|154|000302000000000|CSCCC|42
02|02031|180|154|000302000000000|VB|3070
02|02031|180|154|000302000000000|VII|4
02|02031|180|154|000302000000000|VN|169
02|02031|180|154|000302000000000|VR|7
02|02031|180|154|000402000000000|CSCCC|42
02|02031|180|154|000402000000000|VB|2625
02|02031|180|154|000402000000000|VII|5
02|02031|180|154|000402000000000|VN|174
02|02031|180|154|000402000000000|VR|8
02|02031|180|154|001002031000000|CSCCC|42
02|02031|180|154|001002031000000|VB|2460
02|02031|180|154|001002031000000|VII|10
02|02031|180|154|001002031000000|VN|229
02|02031|180|154|001002031000000|VR|7
02|02032|45|42|000100000000000|CSCCC|16
02|02032|45|42|000100000000000|VB|562
02|02032|45|42|000100000000000|VII|5
02|02032|45|42|000100000000000|VN|47
02|02032|45|42|000100000000000|VR|0
02|02032|45|42|000302000000000|CSCCC|12
02|02032|45|42|000302000000000|VB|1006
02|02032|45|42|000302000000000|VII|5
02|02032|45|42|000302000000000|VN|43
02|02032|45|42|000302000000000|VR|0
02|02032|45|42|000402000000000|CSCCC|12
02|02032|45|42|000402000000000|VB|743
02|02032|45|42|000402000000000|VII|5
02|02032|45|42|000402000000000|VN|43
02|02032|45|42|000402000000000|VR|0
02|02032|45|42|001002032000000|CSCCC|8
02|02032|45|42|001002032000000|VB|607
02|02032|45|42|001002032000000|VII|5
02|02032|45|42|001002032000000|VN|43
02|02032|45|42|001002032000000|VR|0
02|02033|73|68|000100000000000|CSCCC|17
02|02033|73|68|000100000000000|VB|851
02|02033|73|68|000100000000000|VII|5
02|02033|73|68|000100000000000|VN|147
02|02033|73|68|000100000000000|VR|11
02|02033|73|68|000302000000000|CSCCC|13
02|02033|73|68|000302000000000|VB|1689
02|02033|73|68|000302000000000|VII|5
02|02033|73|68|000302000000000|VN|149
02|02033|73|68|000302000000000|VR|10
02|02033|73|68|000402000000000|CSCCC|13
02|02033|73|68|000402000000000|VB|1272
02|02033|73|68|000402000000000|VII|5
02|02033|73|68|000402000000000|VN|148
02|02033|73|68|000402000000000|VR|11
02|02033|73|68|001002033000000|CSCCC|13
02|02033|73|68|001002033000000|VB|1673
02|02033|73|68|001002033000000|VII|5
02|02033|73|68|001002033000000|VN|153
02|02033|73|68|001002033000000|VR|10
02|02034|160|116|000100000000000|CSCCC|56
02|02034|160|116|000100000000000|VB|972
02|02034|160|116|000100000000000|VII|2
02|02034|160|116|000100000000000|VN|133
02|02034|160|116|000100000000000|VR|8
02|02034|160|116|000302000000000|CSCCC|52
02|02034|160|116|000302000000000|VB|2248
02|02034|160|116|000302000000000|VII|3
02|02034|160|116|000302000000000|VN|127
02|02034|160|116|000302000000000|VR|9
02|02034|160|116|000402000000000|CSCCC|49
02|02034|160|116|000402000000000|VB|1662
02|02034|160|116|000402000000000|VII|4
02|02034|160|116|000402000000000|VN|125
02|02034|160|116|000402000000000|VR|9
02|02034|160|116|001002034000000|CSCCC|51
02|02034|160|116|001002034000000|VB|1812
02|02034|160|116|001002034000000|VII|4
02|02034|160|116|001002034000000|VN|130
02|02034|160|116|001002034000000|VR|12
02|02035|530|330|000100000000000|CSCCC|104
02|02035|530|330|000100000000000|VB|3260
02|02035|530|330|000100000000000|VII|24
02|02035|530|330|000100000000000|VN|325
02|02035|530|330|000100000000000|VR|20
02|02035|530|330|000302000000000|CSCCC|134
02|02035|530|330|000302000000000|VB|9811
02|02035|530|330|000302000000000|VII|23
02|02035|530|330|000302000000000|VN|301
02|02035|530|330|000302000000000|VR|20
02|02035|530|330|000402000000000|CSCCC|128
02|02035|530|330|000402000000000|VB|6532
02|02035|530|330|000402000000000|VII|43
02|02035|530|330|000402000000000|VN|301
02|02035|530|330|000402000000000|VR|19
02|02035|530|330|001002035000000|CSCCC|108
02|02035|530|330|001002035000000|VB|7786
02|02035|530|330|001002035000000|VII|40
02|02035|530|330|001002035000000|VN|308
02|02035|530|330|001002035000000|VR|18
02|02036|692|561|000100000000000|CSCCC|92
02|02036|692|561|000100000000000|VB|4428
02|02036|692|561|000100000000000|VII|60
02|02036|692|561|000100000000000|VN|1041
02|02036|692|561|000100000000000|VR|50
02|02036|692|561|000302000000000|CSCCC|115
02|02036|692|561|000302000000000|VB|10803
02|02036|692|561|000302000000000|VII|59
02|02036|692|561|000302000000000|VN|1007
02|02036|692|561|000302000000000|VR|48
02|02036|692|561|000402000000000|CSCCC|93
02|02036|692|561|000402000000000|VB|8669
02|02036|692|561|000402000000000|VII|84
02|02036|692|561|000402000000000|VN|1003
02|02036|692|561|000402000000000|VR|49
02|02036|692|561|001002036000000|CSCCC|132
02|02036|692|561|001002036000000|VB|9957
02|02036|692|561|001002036000000|VII|87
02|02036|692|561|001002036000000|VN|1047
02|02036|692|561|001002036000000|VR|49
02|02037|88|68|000100000000000|CSCCC|14
02|02037|88|68|000100000000000|VB|589
02|02037|88|68|000100000000000|VII|14
02|02037|88|68|000100000000000|VN|145
02|02037|88|68|000100000000000|VR|8
02|02037|88|68|000302000000000|CSCCC|12
02|02037|88|68|000302000000000|VB|1523
