CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
01|01011|000100000000000|137|13807|132338|10.43
01|01011|000100000000000|36|153|132338|0.11
01|01011|000100000000000|57|179|132338|0.13
01|01011|000100000000000|87|5181|132338|3.91
01|01011|000201000000000|01-187|2026|132218|1.53
01|01011|000201000000000|01-262|379|132218|0.28
01|01011|000201000000000|01-343|272|132218|0.20
01|01011|000201000000000|01-501|5625|132218|4.25
01|01011|000201000000000|01-502|39907|132218|30.18
01|01011|000201000000000|01-503|60228|132218|45.55
01|01011|000201000000000|01-504|11919|132218|9.01
01|01011|000201000000000|13|1280|132218|0.96
01|01011|000201000000000|5|998|132218|0.75
01|01011|000201000000000|86|133|132218|0.10
01|01011|000201000000000|87|4504|132218|3.40
01|01011|000201000000000|88|112|132218|0.08
01|01011|000301000000000|01-187|2592|132156|1.96
01|01011|000301000000000|01-262|376|132156|0.28
01|01011|000301000000000|01-343|275|132156|0.20
01|01011|000301000000000|01-501|6212|132156|4.70
01|01011|000301000000000|01-502|39147|132156|29.62
01|01011|000301000000000|01-503|59633|132156|45.12
01|01011|000301000000000|01-504|11893|132156|8.99
01|01011|000301000000000|13|1250|132156|0.94
01|01011|000301000000000|5|1018|132156|0.77
01|01011|000301000000000|86|118|132156|0.08
01|01011|000301000000000|87|4461|132156|3.37
01|01011|000301000000000|88|121|132156|0.09
01|01011|000501000000000|01-187|1878|132141|1.42
01|01011|000501000000000|01-501|5265|132141|3.98
01|01011|000501000000000|01-502|40203|132141|30.42
01|01011|000501000000000|01-503|61430|132141|46.48
01|01011|000501000000000|01-504|11390|132141|8.61
01|01011|000501000000000|13|1243|132141|0.94
01|01011|000501000000000|87|170|132141|0.12
01|01011|000501000000000|88|125|132141|0.09
01|01011|000801000000000|01-187|1951|132369|1.47
01|01011|000801000000000|01-501|5663|132369|4.27
01|01011|000801000000000|01-502|39548|132369|29.87
01|01011|000801000000000|01-503|60274|132369|45.53
01|01011|000801000000000|01-504|11200|132369|8.46
01|01011|000801000000000|13|1289|132369|0.97
01|01011|000801000000000|5|941|132369|0.71
01|01011|000801000000000|87|4383|132369|3.31
01|01011|000801000000000|88|124|132369|0.09
01|01011|000901011000000|01-501|5775|132218|4.36
01|01011|000901011000000|01-502|39480|132218|29.85
01|01011|000901011000000|01-503|60293|132218|45.60
01|01011|000901011000000|01-504|11237|132218|8.49
01|01011|000901011000000|13|1383|132218|1.04
01|01011|000901011000000|5|924|132218|0.69
01|01011|000901011000000|87|4370|132218|3.30
01|01012|000100000000000|13|1684|144330|1.16
01|01012|000100000000000|131|1556|144330|1.07
01|01012|000100000000000|132|362|144330|0.25
01|01012|000100000000000|133|5910|144330|4.09
01|01012|000100000000000|135|66154|144330|45.83
01|01012|000100000000000|136|43887|144330|30.40
01|01012|000100000000000|137|14226|144330|9.85
01|01012|000100000000000|36|145|144330|0.10
01|01012|000100000000000|57|185|144330|0.12
01|01012|000100000000000|87|5682|144330|3.93
01|01012|000201000000000|01-187|1963|144226|1.36
01|01012|000201000000000|01-262|363|144226|0.25
01|01012|000201000000000|01-343|287|144226|0.19
01|01012|000201000000000|01-501|6366|144226|4.41
01|01012|000201000000000|01-502|42223|144226|29.27
01|01012|000201000000000|01-503|68100|144226|47.21
01|01012|000201000000000|01-504|12180|144226|8.44
01|01012|000201000000000|13|1439|144226|0.99
01|01012|000201000000000|5|1010|144226|0.70
01|01012|000201000000000|86|111|144226|0.07
01|01012|000201000000000|87|4905|144226|3.40
01|01012|000201000000000|88|121|144226|0.08
01|01012|000301000000000|01-187|2551|144166|1.76
01|01012|000301000000000|01-262|365|144166|0.25
01|01012|000301000000000|01-343|295|144166|0.20
01|01012|000301000000000|01-501|7126|144166|4.94
01|01012|000301000000000|01-502|41387|144166|28.70
01|01012|000301000000000|01-503|67324|144166|46.69
01|01012|000301000000000|01-504|12187|144166|8.45
01|01012|000301000000000|13|1408|144166|0.97
01|01012|000301000000000|5|1012|144166|0.70
01|01012|000301000000000|86|133|144166|0.09
01|01012|000301000000000|87|4802|144166|3.33
01|01012|000301000000000|88|130|144166|0.09
01|01012|000501000000000|01-187|1848|144019|1.28
01|01012|000501000000000|01-501|6048|144019|4.19
01|01012|000501000000000|01-502|42481|144019|29.49
01|01012|000501000000000|01-503|69446|144019|48.22
01|01012|000501000000000|01-504|11670|144019|8.10
01|01012|000501000000000|13|1351|144019|0.93
01|01012|000501000000000|87|59|144019|0.04
01|01012|000501000000000|88|131|144019|0.09
01|01012|000801000000000|01-187|1933|144171|1.34
01|01012|000801000000000|01-501|6459|144171|4.48
01|01012|000801000000000|01-502|41854|144171|29.03
01|01012|000801000000000|01-503|67971|144171|47.14
01|01012|000801000000000|01-504|11446|144171|7.93
01|01012|000801000000000|13|1417|144171|0.98
01|01012|000801000000000|5|983|144171|0.68
01|01012|000801000000000|87|4587|144171|3.18
01|01012|000801000000000|88|141|144171|0.09
01|01012|000901012000000|01-501|6611|143754|4.59
01|01012|000901012000000|01-502|41574|143754|28.92
01|01012|000901012000000|01-503|68104|143754|47.37
01|01012|000901012000000|01-504|11501|143754|8.00
01|01012|000901012000000|13|1508|143754|1.04
01|01012|000901012000000|5|977|143754|0.67
01|01013|000100000000000|13|1460|148842|0.98
01|01013|000100000000000|131|1644|148842|1.10
01|01013|000100000000000|132|280|148842|0.18
01|01013|000100000000000|133|4884|148842|3.28
01|01013|000100000000000|135|85812|148842|57.65
01|01013|000100000000000|136|32829|148842|22.05
01|01013|000100000000000|137|11638|148842|7.81
01|01013|000100000000000|36|89|148842|0.05
01|01013|000100000000000|57|119|148842|0.07
01|01013|000100000000000|87|5652|148842|3.79
01|01013|000201000000000|01-187|1689|148694|1.13
01|01013|000201000000000|01-262|279|148694|0.18
01|01013|000201000000000|01-343|206|148694|0.13
01|01013|000201000000000|01-501|5343|148694|3.59
01|01013|000201000000000|01-502|31476|148694|21.16
01|01013|000201000000000|01-503|87082|148694|58.56
01|01013|000201000000000|01-504|9669|148694|6.50
01|01013|000201000000000|13|1244|148694|0.83
01|01013|000201000000000|5|1444|148694|0.97
01|01013|000201000000000|86|91|148694|0.06
01|01013|000201000000000|87|4893|148694|3.29
01|01013|000201000000000|88|89|148694|0.05
01|01013|000301000000000|01-187|2201|148550|1.48
01|01013|000301000000000|01-262|283|148550|0.19
01|01013|000301000000000|01-343|194|148550|0.13
01|01013|000301000000000|01-501|6233|148550|4.19
01|01013|000301000000000|01-502|30724|148550|20.68
01|01013|000301000000000|01-503|86221|148550|58.04
01|01013|000301000000000|01-504|9777|148550|6.58
01|01013|000301000000000|13|1203|148550|0.80
01|01013|000301000000000|5|1430|148550|0.96
01|01013|000301000000000|86|77|148550|0.05
01|01013|000301000000000|87|4845|148550|3.26
01|01013|000301000000000|88|96|148550|0.06
01|01013|000501000000000|01-187|1552|148501|1.04
01|01013|000501000000000|01-501|4949|148501|3.33
01|01013|000501000000000|01-502|31805|148501|21.41
01|01013|000501000000000|01-503|89018|148501|59.94
01|01013|000501000000000|01-504|9317|148501|6.27
01|01013|000501000000000|13|1149|148501|0.77
01|01013|000501000000000|87|40|148501|0.02
01|01013|000501000000000|88|91|148501|0.06
01|01013|000801000000000|01-187|1642|148746|1.10
01|01013|000801000000000|01-501|5342|148746|3.59
01|01013|000801000000000|01-502|31247|148746|21.00
01|01013|000801000000000|01-503|87360|148746|58.73
01|01013|000801000000000|01-504|9044|148746|6.08
01|01013|000801000000000|13|1205|148746|0.81
01|01013|000801000000000|5|1348|148746|0.90
01|01013|000801000000000|87|4667|148746|3.13
01|01013|000801000000000|88|101|148746|0.06
01|01013|000901013000000|01-501|5406|148343|3.64
01|01013|000901013000000|01-502|31276|148343|21.08
01|01013|000901013000000|01-503|87553|148343|59.02
01|01013|000901013000000|01-504|9093|148343|6.12
01|01013|000901013000000|13|1248|148343|0.84
01|01013|000901013000000|5|1349|148343|0.90
01|01014|000100000000000|13|1379|146838|0.93
01|01014|000100000000000|131|1664|146838|1.13
01|01014|000100000000000|132|281|146838|0.19
01|01014|000100000000000|133|4418|146838|3.00
01|01014|000100000000000|135|86002|146838|58.56
01|01014|000100000000000|136|33539|146838|22.84
01|01014|000100000000000|137|10438|146838|7.10
01|01014|000100000000000|36|106|146838|0.07
01|01014|000100000000000|57|118|146838|0.08
01|01014|000100000000000|87|5054|146838|3.44
01|01014|000201000000000|01-187|1452|146935|0.98
01|01014|000201000000000|01-262|310|146935|0.21
01|01014|000201000000000|01-343|219|146935|0.14
01|01014|000201000000000|01-501|4853|146935|3.30
01|01014|000201000000000|01-502|32120|146935|21.86
01|01014|000201000000000|01-503|86976|146935|59.19
01|01014|000201000000000|01-504|8757|146935|5.95
01|01014|000201000000000|13|1201|146935|0.81
01|01014|000201000000000|5|1661|146935|1.13
01|01014|000201000000000|86|76|146935|0.05
01|01014|000201000000000|87|4435|146935|3.01
01|01014|000201000000000|88|95|146935|0.06
01|01014|000301000000000|01-187|1908|146973|1.29
01|01014|000301000000000|01-262|296|146973|0.20
01|01014|000301000000000|01-343|222|146973|0.15
01|01014|000301000000000|01-501|5725|146973|3.89
01|01014|000301000000000|01-502|31380|146973|21.35
01|01014|000301000000000|01-503|86311|146973|58.72
01|01014|000301000000000|01-504|8810|146973|5.99
01|01014|000301000000000|13|1149|146973|0.78
01|01014|000301000000000|5|1634|146973|1.11
01|01014|000301000000000|86|76|146973|0.05
01|01014|000301000000000|87|4351|146973|2.96
01|01014|000301000000000|88|108|146973|0.07
01|01014|000501000000000|01-187|1340|146799|0.91
01|01014|000501000000000|01-501|4619|146799|3.14
01|01014|000501000000000|01-502|32408|146799|22.07
01|01014|000501000000000|01-503|88694|146799|60.41
01|01014|000501000000000|01-504|8373|146799|5.70
01|01014|000501000000000|13|1096|146799|0.74
01|01014|000501000000000|87|90|146799|0.06
01|01014|000501000000000|88|103|146799|0.07
01|01014|000801000000000|01-187|1416|147079|0.96
01|01014|000801000000000|01-501|5108|147079|3.47
01|01014|000801000000000|01-502|31732|147079|21.57
01|01014|000801000000000|01-503|87074|147079|59.20
01|01014|000801000000000|01-504|8196|147079|5.57
01|01014|000801000000000|13|1156|147079|0.78
01|01014|000801000000000|5|1523|147079|1.03
01|01014|000801000000000|87|4268|147079|2.90
01|01014|000801000000000|88|122|147079|0.08
01|01014|000901014000000|01-501|5195|147007|3.53
01|01014|000901014000000|01-502|31696|147007|21.56
01|01014|000901014000000|01-503|87118|147007|59.26
01|01014|000901014000000|01-504|8216|147007|5.58
01|01014|000901014000000|13|1199|147007|0.81
01|01014|000901014000000|5|1506|147007|1.02
01|01014|000901014000000|87|4224|147007|2.87
01|01014|000901014000000|88|129|147007|0.08
01|01015|000100000000000|13|1515|117224|1.29
01|01015|000100000000000|131|985|117224|0.84
01|01015|000100000000000|132|306|117224|0.26
01|01015|000100000000000|133|5608|117224|4.78
01|01015|000100000000000|135|46333|117224|39.52
01|01015|000100000000000|136|43654|117224|37.23
01|01015|000100000000000|137|10583|117224|9.02
01|01015|000100000000000|36|116|117224|0.09
01|01015|000100000000000|57|145|117224|0.12
01|01015|000100000000000|87|3878|117224|3.30
01|01015|000201000000000|01-187|2125|117211|1.81
01|01015|000201000000000|01-262|290|117211|0.24
01|01015|000201000000000|01-343|229|117211|0.19
01|01015|000201000000000|01-501|6184|117211|5.27
01|01015|000201000000000|01-502|41740|117211|35.61
01|01015|000201000000000|01-503|47625|117211|40.63
01|01015|000201000000000|01-504|8977|117211|7.65
01|01015|000201000000000|13|1286|117211|1.09
01|01015|000201000000000|5|675|117211|0.57
01|01015|000201000000000|86|72|117211|0.06
01|01015|000201000000000|87|3370|117211|2.87
01|01015|000201000000000|88|126|117211|0.10
01|01015|000301000000000|01-187|2827|117185|2.41
01|01015|000301000000000|01-262|290|117185|0.24
01|01015|000301000000000|01-343|231|117185|0.19
01|01015|000301000000000|01-501|7213|117185|6.15
01|01015|000301000000000|01-502|40568|117185|34.61
01|01015|000301000000000|01-503|46898|117185|40.02
01|01015|000301000000000|01-504|8970|117185|7.65
01|01015|000301000000000|13|1236|117185|1.05
01|01015|000301000000000|5|679|117185|0.57
01|01015|000301000000000|86|73|117185|0.06
01|01015|000301000000000|87|3325|117185|2.83
01|01015|000301000000000|88|132|117185|0.11
01|01015|000501000000000|01-187|2026|117566|1.72
01|01015|000501000000000|01-501|5850|117566|4.97
01|01015|000501000000000|01-502|42086|117566|35.79
01|01015|000501000000000|01-503|48553|117566|41.29
01|01015|000501000000000|01-504|8765|117566|7.45
01|01015|000501000000000|13|1207|117566|1.02
01|01015|000501000000000|87|96|117566|0.08
01|01015|000501000000000|88|135|117566|0.11
01|01015|000801000000000|01-187|2091|117544|1.77
01|01015|000801000000000|01-501|6413|117544|5.45
01|01015|000801000000000|01-502|41327|117544|35.15
01|01015|000801000000000|01-503|47535|117544|40.44
01|01015|000801000000000|01-504|8606|117544|7.32
01|01015|000801000000000|13|1231|117544|1.04
01|01015|000801000000000|5|663|117544|0.56
01|01015|000801000000000|87|3286|117544|2.79
01|01015|000801000000000|88|140|117544|0.11
01|01015|000901015000000|01-501|6546|117223|5.58
01|01015|000901015000000|01-502|41333|117223|35.26
01|01015|000901015000000|01-503|47385|117223|40.42
01|01015|000901015000000|01-504|8505|117223|7.25
01|01015|000901015000000|13|1275|117223|1.08
01|01015|000901015000000|5|663|117223|0.56
01|01015|000901015000000|87|3244|117223|2.76
02|000602000010000|000602000010000|02-1911|51935|2604597|1.99
02|000602000010000|000602000010000|02-244|701|2604597|0.02
02|000602000010000|000602000010000|02-276|19812|2604597|0.76
02|000602000010000|000602000010000|02-309|2840|2604597|0.10
02|000602000010000|000602000010000|02-503|1253472|2604597|48.12
02|000602000010000|000602000010000|02-816|5863|2604597|0.22
02|000602000010000|000602000010000|02-865|5681|2604597|0.21
02|000602000010000|000602000010000|133|96288|2604597|3.69
02|000602000010000|000602000010000|135|828147|2604597|31.79
02|000602000010000|000602000010000|137|155118|2604597|5.95
02|000602000010000|000602000010000|79|2186|2604597|0.08
02|000602000040000|000602000040000|02-1911|3132|364363|0.85
02|000602000040000|000602000040000|02-276|1499|364363|0.41
02|000602000040000|000602000040000|02-309|300|364363|0.08
02|000602000040000|000602000040000|02-503|152883|364363|41.95
02|000602000040000|000602000040000|02-816|405|364363|0.11
02|000602000040000|000602000040000|02-865|912|364363|0.25
02|000602000040000|000602000040000|133|6029|364363|1.65
02|000602000040000|000602000040000|135|144306|364363|39.60
02|000602000040000|000602000040000|137|26787|364363|7.35
02|000602000050000|000602000050000|02-1911|10172|646145|1.57
02|000602000050000|000602000050000|02-276|4678|646145|0.72
02|000602000050000|000602000050000|02-309|942|646145|0.14
02|000602000050000|000602000050000|02-503|247564|646145|38.31
02|000602000050000|000602000050000|02-816|1143|646145|0.17
02|000602000050000|000602000050000|02-865|1200|646145|0.18
02|000602000050000|000602000050000|133|18462|646145|2.85
02|000602000050000|000602000050000|135|263154|646145|40.72
02|000602000050000|000602000050000|137|37010|646145|5.72
02|000602000070000|000602000070000|02-276|799|176142|0.45
02|000602000070000|000602000070000|02-309|203|176142|0.11
02|000602000070000|000602000070000|02-503|66212|176142|37.59
02|000602000070000|000602000070000|02-816|210|176142|0.11
02|000602000070000|000602000070000|02-865|329|176142|0.18
02|000602000070000|000602000070000|133|4299|176142|2.44
02|000602000070000|000602000070000|135|73424|176142|41.68
02|000602000070000|000602000070000|137|12535|176142|7.11
02|000702000020000|000702000020000|02-1911|7541|409134|1.84
02|000702000020000|000702000020000|02-276|1939|409134|0.47
02|000702000020000|000702000020000|02-309|624|409134|0.15
02|000702000020000|000702000020000|02-503|176576|409134|43.15
02|000702000020000|000702000020000|02-816|1066|409134|0.26
02|000702000020000|000702000020000|133|9348|409134|2.28
02|000702000020000|000702000020000|135|151481|409134|37.02
02|000702000020000|000702000020000|137|24116|409134|5.89
02|000702000030000|000702000030000|02-1911|40388|2648422|1.52
02|000702000030000|000702000030000|02-276|19409|2648422|0.73
02|000702000030000|000702000030000|02-309|3060|2648422|0.11
02|000702000030000|000702000030000|02-503|1480618|2648422|55.90
02|000702000030000|000702000030000|02-816|5277|2648422|0.19
02|000702000030000|000702000030000|02-865|6445|2648422|0.24
02|000702000030000|000702000030000|133|98772|2648422|3.72
02|000702000030000|000702000030000|135|648705|2648422|24.49
02|000702000030000|000702000030000|137|157753|2648422|5.95
02|000702000030000|000702000030000|79|2756|2648422|0.10
02|000702000060000|000702000060000|02-1911|9747|419630|2.32
02|000702000060000|000702000060000|02-276|2502|419630|0.59
02|000702000060000|000702000060000|02-309|720|419630|0.17
02|000702000060000|000702000060000|02-503|156066|419630|37.19
02|000702000060000|000702000060000|02-816|679|419630|0.16
02|000702000060000|000702000060000|02-865|1127|419630|0.26
02|000702000060000|000702000060000|133|13285|419630|3.16
02|000702000060000|000702000060000|135|174861|419630|41.67
02|000702000060000|000702000060000|137|18739|419630|4.46
02|000702000080000|000702000080000|02-1911|2844|168402|1.68
02|000702000080000|000702000080000|02-276|1854|168402|1.10
02|000702000080000|000702000080000|02-309|535|168402|0.31
02|000702000080000|000702000080000|02-503|72621|168402|43.12
02|000702000080000|000702000080000|02-816|278|168402|0.16
02|000702000080000|000702000080000|02-865|428|168402|0.25
